

Colorado (PST) SNOTEL Site Glen Cove - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 07:47:45 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
1057,2017-10-16,,     0.0,     0.4,     1.8,     9.3,    -0.1,     4.0,       0,
1057,2017-10-17,,     0.0,     0.4,     3.8,    11.9,    -0.8,     5.2,       0,
1057,2017-10-18,,     0.0,     0.4,     7.2,    12.1,    -0.2,     6.5,       0,
1057,2017-10-19,,     0.0,     0.4,     5.3,    11.3,     4.3,     6.5,       0,
1057,2017-10-20,,     0.0,     0.4,     5.6,    11.5,     4.5,     7.3,       0,
1057,2017-10-21,,     0.0,     0.4,     1.1,     9.9,     0.3,     5.3,       0,
1057,2017-10-22,,     0.0,     0.4,    -1.7,     1.1,    -5.4,    -3.4,       0,
1057,2017-10-23,,     0.0,     0.4,     3.4,     8.5,    -1.8,     3.7,       0,
1057,2017-10-24,,     0.0,     0.4,    -3.9,     8.0,    -4.2,     2.3,       0,
1057,2017-10-25,,     0.0,     0.4,     0.0,     7.0,    -3.9,     1.6,       0,
1057,2017-10-26,,     0.0,     0.4,     6.4,    13.2,    -2.1,     5.9,       0,
1057,2017-10-27,,     0.0,     0.5,    -7.3,     6.2,    -7.4,    -0.9,       0,
1057,2017-10-28,,     0.0,     0.5,    -3.2,     1.4,    -8.1,    -3.3,       0,
1057,2017-10-29,,     0.0,     0.5,    -2.5,     2.0,    -4.2,    -1.2,       0,
1057,2017-10-30,,     0.0,     0.5,     2.2,     9.4,    -3.7,     2.8,       0,
1057,2017-10-31,,     0.0,     0.6,    -1.4,     3.3,    -4.8,    -0.6,       0,
1057,2017-11-01,,     0.0,     0.7,    -0.4,     3.5,    -2.0,    -0.4,       0,
1057,2017-11-02,,     0.0,     0.7,     1.5,     8.2,    -0.7,     2.6,       0,
1057,2017-11-03,,     0.0,     0.7,     2.6,     6.7,     0.4,     3.4,       0,
1057,2017-11-04,,     0.0,     0.7,     1.9,     7.6,     0.9,     3.2,       0,
1057,2017-11-05,,     0.0,     0.7,    -1.3,     4.7,    -1.3,     1.2,       0,
1057,2017-11-06,,     0.0,     0.7,    -2.3,     3.4,    -2.3,    -0.1,       0,
1057,2017-11-07,,     0.0,     0.7,    -1.8,     3.3,    -2.7,    -0.7,       0,
1057,2017-11-08,,     0.0,     0.8,    -5.0,     0.3,    -7.4,    -4.2,       0,
1057,2017-11-09,,     0.0,     0.8,     1.9,     6.7,   -10.9,    -1.4,       0,
1057,2017-11-10,,     0.0,     0.8,     1.3,     6.8,     1.1,     3.1,       0,
1057,2017-11-11,,     0.0,     0.8,     0.8,     8.0,     0.3,     3.4,       0,
1057,2017-11-12,,     0.0,     0.8,    -3.1,     4.9,    -3.3,     0.3,       0,
1057,2017-11-13,,     0.0,     0.8,     2.0,     4.0,    -3.1,     1.2,       0,
1057,2017-11-14,,     0.0,     0.8,     3.1,     7.7,    -0.4,     3.4,       0,
1057,2017-11-15,,     0.0,     0.8,    -0.4,     7.4,    -1.5,     3.2,       0,
1057,2017-11-16,,     0.0,     0.8,     0.9,     4.2,    -1.1,     1.4,       0,
1057,2017-11-17,,     0.0,     0.8,     1.7,     7.5,     0.8,     2.8,       0,
1057,2017-11-18,,     0.2,     1.0,   -11.1,     3.0,   -11.1,    -1.0,       2,
1057,2017-11-19,,     0.2,     1.1,    -2.1,     0.3,   -13.6,    -6.3,       1,
1057,2017-11-20,,     0.2,     1.1,    -1.9,     3.8,    -3.7,    -1.5,       1,
1057,2017-11-21,,     0.2,     1.2,    -0.4,     4.9,    -2.0,     0.5,       1,
1057,2017-11-22,,     0.2,     1.2,     0.4,     1.1,    -3.5,    -1.4,       1,
1057,2017-11-23,,     0.2,     1.2,    -0.7,     8.0,    -2.6,     2.0,       1,
1057,2017-11-24,,     0.2,     1.2,     4.3,     9.7,    -1.6,     3.8,       1,
1057,2017-11-25,,     0.0,     1.2,     0.3,     8.4,     0.0,     3.3,       0,
1057,2017-11-26,,     0.0,     1.2,     3.7,     5.2,    -1.3,     2.0,       0,
1057,2017-11-27,,     0.0,     1.2,     5.7,     7.5,     2.8,     5.5,       0,
1057,2017-11-28,,     0.0,     1.2,     2.1,     9.7,     1.9,     5.6,       0,
1057,2017-11-29,,     0.0,     1.2,    -1.1,     2.5,    -7.0,    -2.3,       0,
1057,2017-11-30,,     0.0,     1.2,    -1.9,     6.1,    -2.5,     1.5,       0,
1057,2017-12-01,,     0.0,     1.2,    -0.2,     3.7,    -2.0,     0.4,       0,
1057,2017-12-02,,     0.0,     1.2,    -1.2,     4.6,    -1.9,     0.2,       0,
1057,2017-12-03,,     0.0,     1.3,     2.0,     4.7,    -2.0,     0.8,       0,
1057,2017-12-04,,     0.0,     1.3,    -2.2,     4.2,    -2.2,     0.7,       0,
1057,2017-12-05,,     0.0,     1.3,   -14.1,    -2.3,   -14.1,   -10.3,       0,
1057,2017-12-06,,     0.0,     1.3,    -7.7,    -1.6,   -14.4,    -8.4,       0,
1057,2017-12-07,,     0.0,     1.3,   -17.3,    -7.7,   -19.8,   -13.6,       0,
1057,2017-12-08,,     0.0,     1.5,    -9.7,    -9.7,   -19.9,   -14.2,       0,
1057,2017-12-09,,     0.0,     1.5,    -6.9,    -1.1,    -9.7,    -5.7,       0,
1057,2017-12-10,,     0.0,     1.5,    -8.8,     3.5,   -10.3,    -5.5,       0,
1057,2017-12-11,,     0.0,     1.5,    -1.4,     5.4,   -10.3,    -3.4,       0,
1057,2017-12-12,,     0.0,     1.5,    -2.5,     5.4,    -7.2,    -1.7,       0,
1057,2017-12-13,,     0.0,     1.5,    -0.7,     6.0,    -5.5,     0.3,       0,
1057,2017-12-14,,     0.0,     1.5,    -9.0,     3.9,    -9.0,    -1.3,       0,
1057,2017-12-15,,     0.3,     1.6,   -13.3,    -5.4,   -14.9,   -10.6,       5,
1057,2017-12-16,,     0.3,     1.6,     1.0,     4.1,   -14.5,    -1.7,       1,
1057,2017-12-17,,     0.2,     1.6,    -2.7,     4.3,    -8.4,    -1.6,       1,
1057,2017-12-18,,     0.1,     1.6,    -5.2,    -0.6,    -6.3,    -3.8,       1,
1057,2017-12-19,,     0.0,     1.6,    -6.8,     5.5,    -7.3,    -1.4,       0,
1057,2017-12-20,,     0.0,     1.6,    -1.6,     2.6,    -9.4,    -2.5,       0,
1057,2017-12-21,,     0.0,     1.6,    -2.8,     3.3,    -3.7,    -1.0,       0,
1057,2017-12-22,,     0.0,     1.6,   -13.5,    -2.4,   -13.9,    -7.7,       0,
1057,2017-12-23,,     0.0,     1.6,    -7.7,    -3.1,   -16.0,    -9.9,       0,
1057,2017-12-24,,     0.0,     1.6,   -11.7,    -2.9,   -12.0,    -7.3,       0,
1057,2017-12-25,,     0.0,     1.6,    -6.7,    -5.8,   -13.2,    -9.1,       0,
1057,2017-12-26,,     0.0,     1.6,    -7.0,    -2.9,    -7.3,    -5.7,       0,
1057,2017-12-27,,     0.0,     1.6,    -5.7,    -1.5,    -7.5,    -5.3,       0,
1057,2017-12-28,,     0.0,     1.6,    -4.0,     0.2,    -6.7,    -3.7,       0,
1057,2017-12-29,,     0.0,     1.6,    -2.3,     2.0,    -4.9,    -2.2,       0,
1057,2017-12-30,,     0.0,     1.6,    -0.4,     4.8,    -2.6,     0.2,       0,
1057,2017-12-31,,     0.0,     1.6,    -1.4,     5.9,    -2.0,     0.9,       0,
1057,2018-01-01,,     0.0,     1.6,    -5.3,    -1.4,    -6.3,    -3.9,       0,
1057,2018-01-02,,     0.0,     1.6,    -8.6,     0.4,    -8.6,    -3.9,       0,
1057,2018-01-03,,     0.0,     1.6,    -6.1,    -2.5,   -12.7,    -7.2,       0,
1057,2018-01-04,,     0.0,     1.6,    -4.0,     2.4,    -7.3,    -2.2,       0,
1057,2018-01-05,,     0.0,     1.6,    -2.3,     3.1,    -5.8,    -2.0,       0,
1057,2018-01-06,,     0.0,     1.6,    -2.5,     2.1,    -3.5,    -1.0,       0,
1057,2018-01-07,,     0.0,     1.6,    -3.2,     1.8,    -3.3,    -1.0,       0,
1057,2018-01-08,,     0.0,     1.6,    -0.7,     1.8,    -7.6,    -2.8,       0,
1057,2018-01-09,,     0.0,     1.6,     1.3,     6.9,    -1.1,     2.8,       0,
1057,2018-01-10,,     0.0,     1.6,    -0.4,     6.0,    -0.6,     1.9,       0,
1057,2018-01-11,,     0.0,     1.6,   -10.9,     1.5,   -10.9,    -2.7,       0,
1057,2018-01-12,,     0.0,     1.6,    -8.2,    -6.0,   -14.1,    -9.8,       0,
1057,2018-01-13,,     0.0,     1.6,    -8.6,    -4.6,    -9.4,    -7.5,       0,
1057,2018-01-14,,     0.0,     1.6,    -5.1,     0.5,    -8.8,    -4.9,       0,
1057,2018-01-15,,     0.0,     1.6,    -3.2,     2.2,    -5.9,    -2.3,       0,
1057,2018-01-16,,     0.0,     1.6,   -13.0,    -2.9,   -14.2,    -8.1,       0,
1057,2018-01-17,,     0.0,     1.6,   -10.6,    -1.9,   -16.7,    -9.1,       0,
1057,2018-01-18,,     0.0,     1.6,    -3.4,     3.1,   -11.7,    -5.1,       0,
1057,2018-01-19,,     0.0,     1.6,     2.8,     7.2,    -9.3,    -0.6,       0,
1057,2018-01-20,,     0.0,     1.6,     0.0,     5.6,    -0.1,     2.3,       0,
1057,2018-01-21,,     0.0,     1.8,    -4.6,     3.3,    -4.6,    -0.5,       0,
1057,2018-01-22,,     0.4,     2.1,   -16.0,    -4.2,   -16.4,   -13.0,       8,
1057,2018-01-23,,     0.4,     2.1,   -11.3,    -5.6,   -16.8,   -11.7,       5,
1057,2018-01-24,,     0.5,     2.1,    -7.9,    -4.1,   -14.6,   -10.0,       6,
1057,2018-01-25,,     0.6,     2.1,    -0.6,     0.8,    -8.2,    -3.0,       6,
1057,2018-01-26,,     0.4,     2.1,    -5.9,     0.9,    -6.0,    -1.4,       4,
1057,2018-01-27,,     0.2,     2.1,   -12.0,    -5.8,   -14.6,   -10.7,       2,
1057,2018-01-28,,     0.2,     2.1,    -7.2,    -2.6,   -12.7,    -7.8,       1,
1057,2018-01-29,,     0.2,     2.1,    -4.6,     0.5,    -7.8,    -4.6,       1,
1057,2018-01-30,,     0.3,     2.1,    -0.1,     3.9,    -4.9,    -1.3,       2,
1057,2018-01-31,,     0.3,     2.1,    -1.3,     4.4,    -1.3,     1.1,       1,
1057,2018-02-01,,     0.3,     2.1,    -4.0,     4.0,    -4.5,    -0.6,       1,
1057,2018-02-02,,     0.3,     2.1,    -3.4,     0.3,    -5.1,    -2.9,       1,
1057,2018-02-03,,     0.3,     2.1,    -1.7,     3.8,    -4.6,    -1.2,       1,
1057,2018-02-04,,     0.3,     2.1,    -4.4,     2.5,    -5.5,    -2.5,       1,
1057,2018-02-05,,     0.3,     2.1,    -3.5,     2.8,    -4.7,    -1.7,       1,
1057,2018-02-06,,     0.3,     2.1,    -5.0,    -0.2,    -6.0,    -3.5,       1,
1057,2018-02-07,,     0.3,     2.1,    -9.8,    -2.3,   -10.3,    -7.0,       1,
1057,2018-02-08,,     0.3,     2.1,    -3.8,     1.4,   -10.7,    -4.2,       1,
1057,2018-02-09,,     0.3,     2.1,    -3.3,     2.3,    -4.9,    -1.9,       1,
1057,2018-02-10,,     0.3,     2.1,    -3.2,     3.7,    -4.9,    -1.6,       1,
1057,2018-02-11,,     0.6,     2.5,   -16.0,    -3.1,   -16.7,    -8.3,       5,
1057,2018-02-12,,     0.8,     2.5,    -7.2,    -1.6,   -17.7,    -9.9,       4,
1057,2018-02-13,,     0.5,     2.5,    -4.7,    -3.6,    -7.7,    -5.3,       2,
1057,2018-02-14,,     0.3,     2.5,    -5.1,     1.0,    -5.8,    -3.4,       1,
1057,2018-02-15,,     0.3,     2.5,    -5.4,     1.2,    -5.4,    -2.9,       1,
1057,2018-02-16,,     0.3,     2.5,    -9.4,    -0.7,    -9.4,    -5.5,       1,
1057,2018-02-17,,     0.3,     2.5,    -8.9,    -1.2,   -11.1,    -6.4,       1,
1057,2018-02-18,,     0.3,     2.5,    -2.6,     1.2,    -9.8,    -4.4,       1,
1057,2018-02-19,,     0.3,     2.5,    -4.3,     2.7,    -4.4,    -1.4,       1,
1057,2018-02-20,,     0.6,     2.9,   -11.9,    -3.7,   -12.0,    -5.9,       3,
1057,2018-02-21,,     0.8,     3.2,   -17.4,   -11.3,   -18.0,   -14.9,       1,
1057,2018-02-22,,     0.8,     3.3,    -8.4,    -6.8,   -17.7,   -11.5,       1,
1057,2018-02-23,,     0.8,     3.3,   -12.3,    -5.7,   -13.3,    -9.7,       1,
1057,2018-02-24,,     0.6,     3.3,   -12.4,    -6.0,   -13.2,   -10.1,       1,
1057,2018-02-25,,     0.5,     3.3,   -16.1,   -10.1,   -18.0,   -14.0,       1,
1057,2018-02-26,,     0.5,     3.3,    -8.9,    -7.6,   -17.9,   -12.7,       1,
1057,2018-02-27,,     0.5,     3.3,    -5.3,     0.1,    -9.7,    -5.1,       1,
1057,2018-02-28,,     0.5,     3.3,    -5.8,     1.0,    -7.1,    -4.1,       1,
1057,2018-03-01,,     0.6,     3.4,    -9.2,    -1.5,   -12.5,    -8.0,       2,
1057,2018-03-02,,     0.0,     3.4,    -5.0,    -0.2,    -9.7,    -4.8,       0,
1057,2018-03-03,,     0.0,     3.4,    -1.2,     3.9,    -5.0,    -1.1,       0,
1057,2018-03-04,,     0.0,     3.4,    -0.8,     6.5,    -1.9,     0.9,       0,
1057,2018-03-05,,     0.0,     3.4,   -15.7,     2.5,   -15.7,    -4.2,       0,
1057,2018-03-06,,     0.0,     3.4,   -14.7,    -8.7,   -17.6,   -13.9,       0,
1057,2018-03-07,,     0.0,     3.4,    -7.5,    -0.7,   -15.5,    -8.7,       0,
1057,2018-03-08,,     0.0,     3.4,    -4.0,     1.7,    -8.7,    -4.3,       0,
1057,2018-03-09,,     0.0,     3.4,    -3.4,     4.3,    -6.4,    -1.6,       0,
1057,2018-03-10,,     0.0,     3.4,    -3.9,     4.1,    -5.0,    -1.5,       0,
1057,2018-03-11,,     0.0,     3.4,    -6.3,     0.7,    -8.1,    -4.6,       0,
1057,2018-03-12,,     0.0,     3.4,    -3.9,     1.4,   -12.5,    -4.8,       0,
1057,2018-03-13,,     0.0,     3.4,    -6.6,     4.4,    -7.3,    -2.3,       0,
1057,2018-03-14,,     0.0,     3.4,    -1.4,     2.2,    -8.2,    -3.0,       0,
1057,2018-03-15,,     0.0,     3.4,     1.5,     5.9,    -5.4,     1.1,       0,
1057,2018-03-16,,     0.0,     3.4,    -6.3,     5.1,    -6.3,    -0.7,       0,
1057,2018-03-17,,     0.0,     3.4,    -4.7,    -0.3,    -8.2,    -4.7,       0,
1057,2018-03-18,,     0.0,     3.4,    -3.1,     2.8,    -5.1,    -1.9,       0,
1057,2018-03-19,,     0.3,     3.6,    -9.4,     2.0,    -9.4,    -4.1,       1,
1057,2018-03-20,,     0.3,     3.7,   -11.4,    -1.6,   -12.0,    -9.3,       1,
1057,2018-03-21,,     0.3,     3.7,    -6.4,    -0.9,   -12.4,    -6.9,       1,
1057,2018-03-22,,     0.3,     3.7,    -1.4,     4.7,    -7.0,    -1.4,       1,
1057,2018-03-23,,     0.0,     3.7,     2.2,     8.9,    -2.2,     2.9,       0,
1057,2018-03-24,,     0.2,     3.8,    -3.9,     5.9,    -4.0,     0.4,       1,
1057,2018-03-25,,     0.0,     3.8,    -0.6,     4.3,    -4.3,     0.1,       0,
1057,2018-03-26,,     0.0,     3.8,    -1.6,     6.7,    -2.6,     1.0,       0,
1057,2018-03-27,,     0.4,     4.1,    -8.5,     4.1,    -8.8,    -3.0,       3,
1057,2018-03-28,,     0.6,     4.2,    -5.6,     1.0,   -10.5,    -6.3,       3,
1057,2018-03-29,,     0.6,     4.3,   -10.2,     2.3,   -13.2,    -7.0,       3,
1057,2018-03-30,,     0.7,     4.3,    -5.9,     0.4,   -11.1,    -6.1,       2,
1057,2018-03-31,,     0.5,     4.3,    -1.8,     6.5,    -6.0,    -0.8,       1,
1057,2018-04-01,,     0.0,     4.3,     1.1,     7.3,    -3.1,     1.4,       0,
1057,2018-04-02,,     0.0,     4.3,     1.2,     7.1,    -0.6,     2.4,       0,
1057,2018-04-03,,     0.0,     4.3,    -2.0,     9.0,    -2.0,     2.7,       0,
1057,2018-04-04,,     0.0,     4.3,    -5.4,     0.5,    -8.3,    -4.4,       0,
1057,2018-04-05,,     0.0,     4.3,    -3.0,     4.9,    -5.9,    -0.5,       0,
1057,2018-04-06,,     0.0,     4.3,    -1.6,     5.9,    -3.1,     0.8,       0,
1057,2018-04-07,,     0.3,     4.6,    -1.0,     3.4,    -2.3,    -0.4,       2,
1057,2018-04-08,,     0.5,     5.1,     0.6,     5.8,    -1.3,     1.6,       3,
1057,2018-04-09,,     0.4,     5.2,    -5.2,     3.9,    -5.2,    -0.8,       1,
1057,2018-04-10,,     0.0,     5.2,    -3.7,     2.8,    -8.3,    -3.5,       0,
1057,2018-04-11,,     0.0,     5.2,     3.2,     9.0,    -4.4,     2.5,       0,
1057,2018-04-12,,     0.0,     5.2,     5.3,    10.6,     2.1,     5.9,       0,
1057,2018-04-13,,     0.0,     5.2,    -4.8,     9.5,    -4.8,     4.0,       0,
1057,2018-04-14,,     0.0,     5.3,   -11.0,    -4.3,   -11.0,    -7.8,       0,
1057,2018-04-15,,     0.0,     5.3,    -6.0,     1.1,   -12.3,    -5.7,       0,
1057,2018-04-16,,     0.0,     5.3,     1.4,     5.1,    -7.1,    -0.6,       0,
1057,2018-04-17,,     0.0,     5.3,     1.1,     9.4,     1.1,     4.5,       0,
1057,2018-04-18,,     0.0,     5.4,   -10.9,     5.4,   -10.9,    -2.2,       0,
1057,2018-04-19,,     0.0,     5.4,    -3.0,     3.5,   -11.3,    -3.8,       0,
1057,2018-04-20,,     0.0,     5.4,     1.6,     6.0,    -3.5,     1.9,       0,
1057,2018-04-21,,     0.4,     5.8,    -8.5,     1.8,    -8.5,    -2.4,       5,
1057,2018-04-22,,     0.2,     6.0,    -3.7,    -1.9,   -10.1,    -4.7,       5,
1057,2018-04-23,,     0.0,     6.0,     1.5,     8.3,    -6.6,     0.8,       0,
1057,2018-04-24,,     0.0,     6.0,    -1.2,     9.3,    -1.3,     4.0,       0,
1057,2018-04-25,,     0.3,     6.3,    -6.8,     4.0,    -9.4,    -3.9,       3,
1057,2018-04-26,,     0.0,     6.3,     0.7,     6.7,   -10.7,     0.2,       0,
1057,2018-04-27,,     0.0,     6.4,     1.3,     3.4,    -5.5,    -1.5,       0,
1057,2018-04-28,,     0.0,     6.4,     3.4,    10.1,    -2.2,     4.2,       0,
1057,2018-04-29,,     0.0,     6.4,     2.9,    11.9,    -0.5,     5.8,       0,
1057,2018-04-30,,     0.0,     6.4,     5.2,    10.9,     2.4,     6.1,       0,
1057,2018-05-01,,     0.0,     6.4,     2.1,     9.8,     1.4,     4.4,       0,
1057,2018-05-02,,     0.0,     6.4,     0.8,     7.5,    -1.1,     2.4,       0,
1057,2018-05-03,,     0.3,     6.9,    -3.1,     5.1,    -3.7,     0.1,       2,
1057,2018-05-04,,     1.2,     7.7,    -5.2,    -0.1,    -5.2,    -2.8,       6,
1057,2018-05-05,,     1.0,     7.7,     1.1,     9.3,    -7.2,     0.6,       3,
1057,2018-05-06,,     0.8,     7.7,     3.9,    11.0,    -1.1,     4.7,       1,
1057,2018-05-07,,     0.0,     7.7,     6.6,    12.3,     2.5,     7.5,       0,
1057,2018-05-08,,     0.0,     7.7,     5.4,    12.6,     3.4,     8.2,       0,
1057,2018-05-09,,     0.0,     7.7,     5.8,    14.4,     4.4,     8.3,       0,
1057,2018-05-10,,     0.0,     7.7,     3.8,    13.1,     3.6,     8.1,       0,
1057,2018-05-11,,     0.0,     7.7,     7.8,    16.2,     3.4,    10.2,       0,
1057,2018-05-12,,     0.0,     7.7,     6.9,    13.1,     6.1,     9.0,       0,
1057,2018-05-13,,     0.0,     7.7,     6.3,    12.9,     5.5,     7.8,       0,
1057,2018-05-14,,     0.0,     7.7,     4.6,    11.4,     4.3,     6.9,       0,
1057,2018-05-15,,     0.0,     7.7,     1.6,    11.3,     1.4,     5.6,       0,
1057,2018-05-16,,     0.0,     7.8,     4.3,    10.7,     1.4,     4.9,       0,
1057,2018-05-17,,     0.0,     7.8,     7.2,    15.2,    -0.2,     7.8,       0,
1057,2018-05-18,,     0.0,     7.9,     3.5,    16.0,     3.5,    10.0,       0,
1057,2018-05-19,,     0.2,     8.1,     0.8,    10.2,    -0.1,     3.3,       1,
1057,2018-05-20,,     0.5,     8.7,     0.2,     5.5,    -0.6,     1.1,       2,
1057,2018-05-21,,     0.2,     8.8,     3.6,    10.2,    -1.1,     3.9,       1,
1057,2018-05-22,,     0.0,     8.8,     2.8,    12.7,     1.2,     5.6,       0,
1057,2018-05-23,,     0.0,     8.8,     5.6,    12.8,     0.0,     7.1,       0,
1057,2018-05-24,,     0.0,     8.9,     2.4,    13.2,     2.2,     7.7,       0,
1057,2018-05-25,,     0.0,     8.9,     6.7,    15.2,     1.4,     8.1,       0,
1057,2018-05-26,,     0.0,     8.9,     9.5,    17.0,     2.8,    11.0,       0,
1057,2018-05-27,,     0.0,     9.0,    10.1,    17.1,     7.7,    12.4,       0,
1057,2018-05-28,,     0.0,     9.0,     2.9,    16.9,     2.9,    10.6,       0,
1057,2018-05-29,,     0.0,     9.1,     2.7,    13.8,     0.6,     6.2,       0,
1057,2018-05-30,,     0.0,     9.2,     5.4,    12.0,     2.6,     6.5,       0,
1057,2018-05-31,,     0.0,     9.3,     6.2,    13.8,     4.7,     7.7,       0,
1057,2018-06-01,,     0.0,     9.3,    11.6,    18.5,     3.6,    11.5,       0,
1057,2018-06-02,,     0.0,     9.4,     6.6,    17.4,     5.6,    11.2,       0,
1057,2018-06-03,,     0.0,     9.4,     8.1,    16.0,     5.9,     9.2,       0,
1057,2018-06-04,,     0.0,     9.4,     3.7,    11.3,     2.8,     7.8,       0,
1057,2018-06-05,,     0.0,     9.4,     9.3,    17.3,-99.9,-99.9,       0,
1057,2018-06-06,,     0.0,     9.4,     9.3,    18.5,     6.0,    12.0,       0,
1057,2018-06-07,,     0.0,     9.4,     6.7,    17.7,     6.7,    12.7,       0,
1057,2018-06-08,,     0.0,     9.4,     7.1,    17.7,     6.6,    11.2,       0,
1057,2018-06-09,,     0.0,     9.4,     7.2,    19.9,     4.7,    11.8,       0,
1057,2018-06-10,,     0.0,     9.4,    10.1,    20.6,     5.9,    13.4,       0,
1057,2018-06-11,,     0.0,     9.4,    10.0,    19.3,     7.8,    13.4,       0,
1057,2018-06-12,,     0.0,     9.4,     9.2,    19.1,     7.2,    12.1,       0,
1057,2018-06-13,,     0.0,     9.5,     9.8,    19.0,     6.8,    12.3,       0,
1057,2018-06-14,,     0.0,     9.5,    12.1,    19.0,     9.2,    13.6,       0,
1057,2018-06-15,,     0.0,     9.5,    11.1,    19.6,     9.7,    13.5,       0,
1057,2018-06-16,,     0.0,     9.5,     8.8,    19.8,     8.6,    13.3,       0,
1057,2018-06-17,,     0.0,     9.5,     8.4,    15.2,     8.4,    10.9,       0,
1057,2018-06-18,,     0.0,     9.6,     7.6,    14.7,     7.0,     9.7,       0,
1057,2018-06-19,,     0.0,     9.6,     9.4,    17.1,     7.3,    11.2,       0,
1057,2018-06-20,,     0.0,     9.6,     3.8,    17.4,     3.8,    10.2,       0,
1057,2018-06-21,,     0.0,     9.6,     7.4,    12.8,     3.6,     8.1,       0,
1057,2018-06-22,,     0.0,     9.6,     9.1,    17.3,     7.2,    11.5,       0,
1057,2018-06-23,,     0.0,     9.7,     3.6,    16.4,     3.3,    10.4,       0,
1057,2018-06-24,,     0.0,     9.7,     4.3,    18.6,     2.4,    11.1,       0,
1057,2018-06-25,,     0.0,     9.7,     4.2,    13.7,     2.5,     6.3,       0,
1057,2018-06-26,,     0.0,     9.7,     9.7,    15.6,     1.9,     9.5,       0,
1057,2018-06-27,,     0.0,     9.7,    12.5,    20.4,     9.1,    14.7,       0,
1057,2018-06-28,,     0.0,     9.7,    11.1,    21.5,     8.1,    15.3,       0,
1057,2018-06-29,,     0.0,     9.7,    11.5,    22.4,    10.8,    16.4,       0,
1057,2018-06-30,,     0.0,     9.7,     9.0,    20.0,     9.0,    14.4,       0,
1057,2018-07-01,,     0.0,     9.7,     9.2,    17.8,     5.1,    10.2,       0,
1057,2018-07-02,,     0.0,     9.7,     8.1,    19.4,     6.9,    11.9,       0,
1057,2018-07-03,,     0.0,     9.7,     8.5,    20.8,     6.2,    13.8,       0,
1057,2018-07-04,,     0.0,     9.7,    11.3,    21.0,     7.3,    13.5,       0,
1057,2018-07-05,,     0.0,     9.9,     7.0,    18.3,     3.6,    12.7,       0,
1057,2018-07-06,,     0.0,    10.1,     9.6,    14.6,     5.1,     9.3,       0,
1057,2018-07-07,,     0.0,    10.1,     8.3,    18.4,     8.3,    12.6,       0,
1057,2018-07-08,,     0.0,    10.1,    12.5,    19.8,     8.8,    14.4,       0,
1057,2018-07-09,,     0.0,    10.1,     6.9,    19.8,     6.8,    13.0,       0,
1057,2018-07-10,,     0.0,    10.1,    10.4,    17.3,     5.7,    12.3,       0,
1057,2018-07-11,,     0.0,    10.1,    10.1,    19.9,     8.0,    14.2,       0,
1057,2018-07-12,,     0.0,    10.1,    10.6,    17.8,     7.8,    12.9,       0,
