

Colorado (PST) SNOTEL Site Rabbit Ears - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 08:26:17 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,
709,1987-10-19,,     0.0,     0.8,    -3.3,    10.5,    -2.6,     2.2,
709,1987-10-20,,     0.0,     0.8,    -6.4,     8.5,    -3.8,    -0.1,
709,1987-10-21,,     0.0,     0.8,    -1.5,     9.1,    -7.3,    -1.0,
709,1987-10-22,,     0.0,     0.8,    -1.9,    13.0,    -3.9,     2.9,
709,1987-10-23,,     0.0,     0.8,    -1.6,    14.1,    -2.6,     3.2,
709,1987-10-24,,     0.0,     0.8,    -0.4,    13.2,    -1.6,     3.4,
709,1987-10-25,,     0.3,     1.5,    -1.1,     8.8,    -0.6,     2.7,
709,1987-10-26,,     0.3,     1.7,    -1.8,     4.8,    -1.1,     0.0,
709,1987-10-27,,     0.3,     1.7,    -3.8,     9.9,    -2.4,     1.1,
709,1987-10-28,,     0.0,     1.7,    -2.3,    11.5,    -3.8,     1.2,
709,1987-10-29,,     0.0,     1.7,     0.2,    14.3,    -3.6,     3.9,
709,1987-10-30,,     0.0,     1.7,     1.7,    15.8,    -1.0,     4.7,
709,1987-10-31,,     0.2,     1.8,    -0.8,     2.3,    -0.4,     0.4,
709,1987-11-01,,     0.2,     1.8,     3.0,     9.1,    -1.7,     1.3,
709,1987-11-02,,     0.2,     2.2,    -0.4,    11.9,    -0.4,     3.8,
709,1987-11-03,,     0.2,     2.3,    -1.2,     1.8,    -0.6,     0.2,
709,1987-11-04,,     0.1,     2.3,    -0.4,     3.7,    -1.4,     0.9,
709,1987-11-05,,     0.1,     2.3,    -3.7,    11.5,    -2.5,     2.1,
709,1987-11-06,,     0.1,     2.5,    -0.2,    14.4,    -3.7,     3.9,
709,1987-11-07,,     0.2,     2.7,    -3.7,     4.4,    -3.1,     0.1,
709,1987-11-08,,     0.2,     3.2,    -8.1,    -2.5,    -4.5,    -3.3,
709,1987-11-09,,     0.3,     3.3,    -9.8,     7.0,    -8.8,    -4.0,
709,1987-11-10,,     0.3,     3.3,    -7.3,    11.0,    -9.9,    -3.0,
709,1987-11-11,,     0.3,     3.9,   -10.5,     5.5,    -8.3,    -3.5,
709,1987-11-12,,     0.3,     3.9,    -8.5,     7.1,   -11.2,    -4.7,
709,1987-11-13,,     0.4,     3.9,    -5.7,     5.3,    -9.7,    -3.7,
709,1987-11-14,,     0.6,     4.1,    -2.8,     9.3,    -6.4,    -0.9,
709,1987-11-15,,     1.1,     4.5,    -8.6,     1.3,    -7.7,    -2.6,
709,1987-11-16,,     1.1,     4.9,   -17.6,    -5.6,   -13.2,    -9.1,
709,1987-11-17,,     1.5,     5.1,   -10.1,    -3.3,   -17.6,   -11.8,
709,1987-11-18,,     1.6,     5.5,   -17.9,    -9.4,   -13.6,   -11.2,
709,1987-11-19,,     1.7,     5.5,   -14.3,    -5.5,   -15.6,   -12.8,
709,1987-11-20,,     1.8,     5.5,   -11.4,   -12.1,   -15.0,   -13.9,
709,1987-11-21,,     1.9,     5.5,    -5.6,    -9.0,   -11.8,   -11.1,
709,1987-11-22,,     1.9,     5.5,    -8.6,     3.2,    -8.5,    -3.5,
709,1987-11-23,,     2.0,     5.5,    -7.7,    -1.2,    -9.8,    -6.4,
709,1987-11-24,,     2.6,     6.3,   -11.5,     2.8,    -9.5,    -5.3,
709,1987-11-25,,     2.6,     6.4,   -15.0,    -0.3,   -15.0,   -10.3,
709,1987-11-26,,     2.7,     6.4,   -10.5,     6.3,   -15.0,    -8.0,
709,1987-11-27,,     2.7,     6.4,   -11.9,    -2.1,   -15.3,    -9.8,
709,1987-11-28,,     2.7,     6.5,   -17.3,    -2.1,   -17.2,   -11.6,
709,1987-11-29,,     2.7,     6.5,   -11.1,     4.9,   -17.6,    -9.2,
709,1987-11-30,,     2.7,     6.5,   -12.3,     2.6,   -12.0,    -7.5,
709,1987-12-01,,     2.7,     6.5,   -13.2,     2.9,   -12.9,    -8.9,
709,1987-12-02,,     2.8,     6.5,    -4.9,    -1.2,   -13.5,    -7.7,
709,1987-12-03,,     2.8,     6.5,    -2.1,    -4.8,    -6.3,    -5.5,
709,1987-12-04,,     2.8,     6.5,    -1.6,    10.5,    -3.9,     0.0,
709,1987-12-05,,     2.9,     6.5,    -1.1,    14.2,    -3.4,     2.0,
709,1987-12-06,,     3.1,     6.6,    -5.1,    -0.1,    -2.7,    -1.3,
709,1987-12-07,,     3.2,     6.6,    -4.3,     6.6,    -6.3,    -2.2,
709,1987-12-08,,     3.9,     7.3,   -11.9,     3.8,   -10.4,    -4.1,
709,1987-12-09,,     4.0,     7.4,   -11.7,    -2.8,   -16.8,   -11.2,
709,1987-12-10,,     4.4,     7.5,    -3.8,    -5.2,   -13.1,    -8.9,
709,1987-12-11,,     4.7,     7.7,   -10.4,     0.2,    -6.0,    -2.4,
709,1987-12-12,,     4.7,     7.9,   -16.3,    -7.0,   -15.0,   -11.4,
709,1987-12-13,,     4.7,     8.0,   -18.4,    -8.7,   -22.4,   -16.9,
709,1987-12-14,,     4.7,     8.2,   -19.8,   -12.4,   -22.6,   -18.2,
709,1987-12-15,,     4.6,     8.2,   -23.3,   -11.5,   -23.0,   -19.2,
709,1987-12-16,,     4.6,     8.2,   -20.2,    -6.4,   -23.5,   -18.1,
709,1987-12-17,,     4.6,     8.2,    -5.2,    -1.2,   -22.3,   -11.0,
709,1987-12-18,,     4.6,     8.2,    -9.3,    -0.5,    -7.8,    -4.6,
709,1987-12-19,,     4.7,     8.2,    -9.3,    -1.5,   -10.6,    -6.7,
709,1987-12-20,,     4.8,     8.8,   -19.5,    -6.9,   -14.2,    -9.3,
709,1987-12-21,,     4.8,     8.8,   -12.3,    -3.4,   -19.9,   -14.1,
709,1987-12-22,,     5.1,     9.0,    -9.9,    -8.7,   -15.0,   -10.7,
709,1987-12-23,,     6.1,    10.1,    -6.9,    -4.1,   -14.2,    -7.0,
709,1987-12-24,,     6.1,    10.5,   -19.0,    -3.8,   -17.7,   -11.1,
709,1987-12-25,,     6.1,    10.5,   -23.2,   -12.6,   -22.3,   -17.9,
709,1987-12-26,,     6.1,    10.6,   -16.2,    -5.5,   -24.0,   -17.5,
709,1987-12-27,,     6.2,    10.6,   -16.6,    -8.0,   -20.7,   -15.4,
709,1987-12-28,,     6.4,    10.8,   -11.1,   -11.1,   -17.6,   -13.5,
709,1987-12-29,,     6.5,    10.8,    -8.6,     2.8,   -12.7,    -8.2,
709,1987-12-30,,     6.5,    10.9,   -10.0,     4.4,    -9.1,    -3.2,
709,1987-12-31,,     6.9,    11.3,   -15.6,    -7.4,   -14.7,   -11.9,
709,1988-01-01,,     7.1,    11.6,   -16.2,   -11.7,   -15.8,   -14.6,
709,1988-01-02,,     7.1,    11.9,   -22.6,    -8.2,   -23.1,   -16.6,
709,1988-01-03,,     7.1,    11.9,   -20.3,    -0.8,   -23.9,   -17.6,
709,1988-01-04,,     7.2,    11.9,   -17.6,    -4.2,   -21.0,   -15.4,
709,1988-01-05,,     7.6,    12.2,    -8.3,    -3.7,   -19.3,   -11.2,
709,1988-01-06,,     8.0,    12.4,    -7.0,    -2.5,    -9.3,    -6.2,
709,1988-01-07,,     8.1,    12.8,   -15.3,    -6.2,   -16.1,    -9.8,
709,1988-01-08,,     8.3,    12.9,   -12.1,    -8.7,   -15.6,   -12.6,
709,1988-01-09,,     8.8,    13.2,   -12.8,    -9.9,   -12.9,   -11.8,
709,1988-01-10,,     9.3,    13.7,    -8.5,    -9.4,   -13.0,   -11.4,
709,1988-01-11,,     9.5,    13.8,    -5.4,    -3.5,    -9.0,    -6.0,
709,1988-01-12,,    10.0,    14.4,   -15.0,     0.3,   -13.6,    -8.1,
709,1988-01-13,,    10.1,    14.7,   -20.4,   -13.1,   -18.1,   -15.4,
709,1988-01-14,,    10.3,    14.7,   -13.0,    -4.1,   -20.4,   -14.0,
709,1988-01-15,,    10.4,    14.7,    -7.6,    -3.7,   -15.3,    -8.9,
709,1988-01-16,,    10.7,    15.0,   -14.1,     2.0,   -10.0,    -4.9,
709,1988-01-17,,    10.8,    15.0,   -10.6,     0.7,   -19.1,   -11.8,
709,1988-01-18,,    11.1,    15.2,    -9.3,    -7.7,   -12.7,   -10.4,
709,1988-01-19,,    11.3,    15.6,   -17.4,    -5.3,   -16.2,   -10.8,
709,1988-01-20,,    11.3,    15.7,   -23.9,    -6.9,   -24.1,   -17.3,
709,1988-01-21,,    11.5,    15.8,   -15.3,   -12.9,   -24.5,   -17.8,
709,1988-01-22,,    11.7,    16.0,   -18.2,   -13.8,   -15.9,   -14.9,
709,1988-01-23,,    11.9,    16.0,    -8.4,    -2.8,   -18.3,   -13.1,
709,1988-01-24,,    12.4,    16.3,   -16.8,    -8.4,   -15.9,   -11.8,
709,1988-01-25,,    12.5,    16.6,   -20.7,   -12.8,   -17.3,   -16.2,
709,1988-01-26,,    12.7,    16.6,   -11.2,    -5.3,   -20.7,   -12.7,
709,1988-01-27,,    12.8,    16.6,    -9.9,     3.0,   -11.7,    -7.4,
709,1988-01-28,,    12.8,    16.6,    -9.1,     9.6,   -10.3,    -4.6,
709,1988-01-29,,    12.9,    16.6,    -6.5,     7.9,    -9.6,    -3.1,
709,1988-01-30,,    13.1,    16.8,    -5.2,     9.6,    -6.7,    -1.6,
709,1988-01-31,,    13.4,    17.1,    -9.1,    -4.4,    -8.6,    -6.2,
709,1988-02-01,,    13.8,    17.8,   -12.9,    -5.4,    -9.8,    -8.1,
709,1988-02-02,,    14.2,    18.3,   -10.4,    -1.1,   -13.3,    -9.3,
709,1988-02-03,,    14.4,    18.5,   -13.2,    -5.2,   -10.8,    -9.1,
709,1988-02-04,,    14.4,    18.8,   -18.5,     0.0,   -18.1,   -11.6,
709,1988-02-05,,    14.4,    18.8,   -15.3,     1.6,   -18.6,   -11.9,
709,1988-02-06,,    14.5,    18.8,   -14.5,     0.7,   -17.3,   -11.4,
709,1988-02-07,,    14.5,    18.8,   -13.3,   -12.1,   -14.8,   -14.3,
709,1988-02-08,,    14.7,    18.8,    -8.2,     1.8,   -13.3,    -8.0,
709,1988-02-09,,    15.0,    19.0,    -8.0,    -4.7,    -8.3,    -7.1,
709,1988-02-10,,    16.3,    20.0,    -6.5,    -2.8,    -8.1,    -6.0,
709,1988-02-11,,    16.6,    20.3,   -10.9,    -6.2,   -11.4,    -8.8,
709,1988-02-12,,    16.6,    20.3,   -10.1,    -7.0,   -11.2,    -8.6,
709,1988-02-13,,    16.8,    20.3,    -7.7,     6.5,   -11.5,    -6.4,
709,1988-02-14,,    17.5,    21.0,   -12.6,     5.2,   -12.3,    -8.1,
709,1988-02-15,,    17.6,    21.1,    -9.6,    -8.6,   -13.4,   -11.7,
709,1988-02-16,,    17.6,    21.1,    -9.1,     8.2,   -11.0,    -5.8,
709,1988-02-17,,    17.8,    21.3,   -17.9,    -6.3,   -16.6,   -11.2,
709,1988-02-18,,    17.8,    21.3,   -19.1,     1.8,   -19.6,   -12.7,
709,1988-02-19,,    17.8,    21.3,   -13.5,    -3.7,   -19.7,   -12.3,
709,1988-02-20,,    18.0,    21.5,   -11.2,     0.0,   -16.4,   -10.5,
709,1988-02-21,,    18.1,    21.6,   -11.4,    -3.1,   -11.2,    -8.4,
709,1988-02-22,,    18.1,    21.6,    -9.2,     8.3,   -12.2,    -5.6,
709,1988-02-23,,    18.1,    21.8,   -11.8,    -6.4,   -10.7,    -8.5,
709,1988-02-24,,    18.1,    21.8,   -12.5,     5.6,   -12.2,    -6.7,
709,1988-02-25,,    18.3,    21.8,   -11.4,    10.6,   -12.5,    -4.8,
709,1988-02-26,,    18.3,    21.8,    -9.2,    13.6,   -12.8,    -2.7,
709,1988-02-27,,    18.5,    21.8,    -8.2,    16.1,   -11.7,    -1.1,
709,1988-02-28,,    18.6,    22.1,    -2.0,    18.1,    -8.5,    -0.2,
709,1988-02-29,,    18.8,    22.1,    -5.2,     2.1,    -3.7,    -1.4,
709,1988-03-01,,    18.8,    22.3,    -5.6,    11.4,    -6.7,    -0.6,
709,1988-03-02,,    19.3,    22.6,    -9.1,     6.6,    -6.9,    -2.7,
709,1988-03-03,,    19.5,    22.8,    -7.1,    12.5,    -9.1,    -3.2,
709,1988-03-04,,    19.8,    23.0,    -6.5,     4.8,    -8.3,    -5.0,
709,1988-03-05,,    19.8,    23.1,   -14.1,    -5.4,   -13.4,    -8.1,
709,1988-03-06,,    19.8,    23.1,    -7.2,     7.5,   -14.2,    -6.1,
709,1988-03-07,,    20.6,    24.1,   -12.6,     8.4,    -9.4,    -2.3,
709,1988-03-08,,    21.1,    24.6,   -14.0,    -9.2,   -14.4,   -11.9,
709,1988-03-09,,    21.1,    24.6,   -13.9,     0.3,   -14.1,   -10.1,
709,1988-03-10,,    21.3,    24.6,    -6.3,    10.6,   -14.0,    -2.9,
709,1988-03-11,,    21.8,    25.5,   -13.4,    -3.3,   -12.7,    -8.3,
709,1988-03-12,,    22.0,    25.7,   -16.7,   -11.0,   -18.4,   -13.4,
709,1988-03-13,,    22.1,    25.8,   -18.1,    -6.6,   -20.9,   -14.5,
709,1988-03-14,,    22.3,    25.8,   -15.6,   -12.2,   -21.7,   -17.0,
709,1988-03-15,,    22.3,    25.8,   -12.0,     4.1,   -16.4,   -10.3,
709,1988-03-16,,    22.3,    25.8,   -10.8,     3.6,   -15.6,    -6.9,
709,1988-03-17,,    22.3,    26.0,   -21.2,     1.0,   -19.0,    -9.5,
709,1988-03-18,,    22.5,    26.0,   -17.4,    -6.5,   -21.7,   -15.4,
709,1988-03-19,,    22.6,    26.0,   -12.9,     4.7,   -19.2,   -10.9,
709,1988-03-20,,    22.6,    26.0,    -7.1,     8.0,   -12.9,    -4.3,
709,1988-03-21,,    22.8,    26.1,    -5.1,    13.0,    -8.5,    -0.8,
709,1988-03-22,,    22.8,    26.1,    -3.8,    17.6,    -7.0,     2.6,
709,1988-03-23,,    23.1,    26.2,    -9.3,     5.9,    -7.0,    -1.8,
709,1988-03-24,,    24.3,    27.0,   -10.3,     5.5,    -9.4,    -1.6,
709,1988-03-25,,    24.3,    27.1,    -7.4,    -4.6,   -10.6,    -9.1,
709,1988-03-26,,    24.5,    27.2,    -4.4,    -1.6,    -9.4,    -4.3,
709,1988-03-27,,    24.5,    27.2,     2.6,    12.1,    -5.3,     0.6,
709,1988-03-28,,    25.1,    28.1,   -15.5,    12.8,   -13.2,     0.7,
709,1988-03-29,,    25.1,    28.1,   -18.2,    -2.5,   -15.5,   -11.9,
709,1988-03-30,,    25.1,    28.1,   -10.0,    -1.0,   -18.7,    -9.5,
709,1988-03-31,,    25.3,    28.6,   -11.7,    -3.6,   -10.9,    -7.7,
709,1988-04-01,,    25.3,    28.7,   -15.1,     1.0,   -13.9,    -8.0,
709,1988-04-02,,    25.3,    28.7,   -10.9,     1.0,   -13.9,    -8.0,
709,1988-04-03,,    25.6,    28.7,    -4.6,    10.6,   -10.9,    -2.6,
709,1988-04-04,,    25.6,    28.9,    -0.1,    10.7,    -5.9,     1.8,
709,1988-04-05,,    26.0,    29.1,   -11.1,     3.6,    -4.4,     0.2,
709,1988-04-06,,    26.2,    29.1,    -7.9,     5.6,   -11.4,    -3.9,
709,1988-04-07,,    26.4,    29.3,    -2.1,    17.4,    -8.3,     2.8,
709,1988-04-08,,    26.3,    29.3,    -0.8,    17.8,    -2.1,     6.7,
709,1988-04-09,,    26.3,    29.3,   -10.4,     7.1,   -11.6,    -2.0,
709,1988-04-10,,    26.3,    29.3,   -14.8,    -1.7,   -15.8,    -9.2,
709,1988-04-11,,    26.2,    29.3,    -8.1,     5.5,   -17.4,    -6.0,
709,1988-04-12,,    26.1,    29.3,    -1.4,    15.0,    -9.4,     1.5,
709,1988-04-13,,    26.0,    29.3,    -3.1,    17.9,    -1.9,     5.1,
709,1988-04-14,,    25.6,    29.3,    -1.1,    19.0,    -3.4,     6.5,
709,1988-04-15,,    25.0,    29.3,     0.5,    18.2,    -1.2,     6.2,
709,1988-04-16,,    24.5,    29.3,    -2.8,    14.3,    -0.7,     3.8,
709,1988-04-17,,    23.8,    29.3,     1.2,    15.5,    -2.8,     4.4,
709,1988-04-18,,    23.6,    29.3,    -5.1,     7.9,    -2.8,     1.8,
709,1988-04-19,,    23.6,    29.3,    -1.0,    13.9,    -5.1,     2.1,
709,1988-04-20,,    23.1,    29.4,    -2.3,    -0.1,    -1.5,    -0.9,
709,1988-04-21,,    22.5,    29.4,    -0.1,    11.4,    -2.3,     4.1,
709,1988-04-22,,    22.6,    29.8,    -4.9,     5.2,    -3.6,     1.0,
709,1988-04-23,,    23.1,    30.1,    -5.0,     1.1,    -5.0,    -3.3,
709,1988-04-24,,    23.5,    30.5,    -7.4,     4.8,    -5.3,    -2.9,
709,1988-04-25,,    23.8,    30.8,    -3.6,     7.8,    -7.9,    -2.3,
709,1988-04-26,,    24.8,    31.8,   -10.5,     1.0,    -9.5,    -4.3,
709,1988-04-27,,    25.0,    31.9,    -4.2,     4.4,   -10.8,    -5.1,
709,1988-04-28,,    25.1,    31.9,    -2.8,     9.6,    -6.6,     0.2,
709,1988-04-29,,    24.8,    32.1,    -3.1,    13.0,    -3.6,     4.2,
709,1988-04-30,,    24.6,    32.1,     0.5,    15.1,    -3.3,     4.1,
709,1988-05-01,,    24.1,    32.1,     3.3,    15.0,    -0.8,     8.0,
709,1988-05-02,,    24.1,    32.7,    -7.8,    11.1,    -6.4,     1.8,
709,1988-05-03,,    24.8,    33.3,    -8.4,    -2.2,    -9.9,    -6.2,
709,1988-05-04,,    24.6,    33.3,    -6.0,    10.9,   -11.0,    -2.4,
709,1988-05-05,,    24.5,    33.3,     1.1,    12.2,    -6.1,     3.9,
709,1988-05-06,,    24.1,    33.3,     1.2,    16.4,     0.6,     8.0,
709,1988-05-07,,    24.1,    33.4,    -4.8,     6.4,    -6.6,    -0.2,
709,1988-05-08,,    25.0,    34.1,    -4.6,     4.4,    -6.2,    -2.3,
709,1988-05-09,,    25.7,    34.7,    -2.3,    -0.6,    -4.7,    -3.0,
709,1988-05-10,,    25.7,    34.7,     0.1,     8.7,    -2.7,     1.3,
709,1988-05-11,,    25.7,    34.8,    -5.4,     9.0,    -3.6,     1.3,
709,1988-05-12,,    25.3,    34.8,     1.5,    20.8,    -5.6,     5.1,
709,1988-05-13,,    24.1,    34.8,     3.1,    22.4,    -0.8,     9.0,
709,1988-05-14,,    22.1,    34.8,     0.3,    20.6,     2.0,    11.4,
709,1988-05-15,,    20.6,    34.8,    -0.3,    16.8,    -0.6,     6.9,
709,1988-05-16,,    19.0,    34.9,     0.7,    18.2,    -0.4,     7.5,
709,1988-05-17,,    18.0,    35.2,     8.3,    17.9,     7.4,    11.4,
709,1988-05-18,,    17.0,    35.3,     1.7,    15.3,     0.6,     8.0,
709,1988-05-19,,    16.3,    35.9,    -0.2,    12.0,     0.0,     3.9,
709,1988-05-20,,    16.8,    36.5,    -2.9,     2.8,    -1.9,     0.4,
709,1988-05-21,,    16.6,    36.5,    -4.5,     5.6,    -4.7,     0.0,
709,1988-05-22,,    16.6,    36.5,    -4.7,    10.0,    -5.0,     0.9,
709,1988-05-23,,    16.6,    36.5,    -2.8,     9.3,    -4.7,     1.7,
709,1988-05-24,,    15.4,    36.5,     1.6,    18.9,    -3.0,     6.0,
709,1988-05-25,,    14.0,    36.5,     0.4,    20.4,    -0.5,     9.3,
709,1988-05-26,,    13.2,    36.5,     0.3,    18.4,     0.0,     6.2,
709,1988-05-27,,    12.3,    36.5,     2.0,    17.9,    -0.1,     7.7,
709,1988-05-28,,    11.5,    36.5,     2.8,    19.1,     1.3,     8.8,
709,1988-05-29,,    10.1,    36.5,     6.9,    20.2,     1.8,     9.7,
709,1988-05-30,,     8.6,    36.5,    -1.3,    20.9,     2.8,    12.1,
709,1988-05-31,,     8.7,    36.9,    -4.4,     3.0,    -3.0,     0.1,
709,1988-06-01,,     8.4,    36.9,    -1.3,     9.6,    -4.8,     0.6,
709,1988-06-02,,     7.9,    36.9,     2.4,     9.6,    -1.3,     3.4,
709,1988-06-03,,     6.5,    36.9,     4.9,    15.9,     2.3,     7.3,
709,1988-06-04,,     4.4,    36.9,     4.2,    22.0,     1.3,    11.2,
709,1988-06-05,,     1.9,    36.9,     4.7,    23.0,     4.2,    13.3,
709,1988-06-06,,     1.0,    36.9,     4.5,    20.1,     4.3,    10.6,
709,1988-06-07,,     0.4,    36.9,     7.6,    21.2,     3.9,    11.7,
709,1988-06-08,,     0.2,    36.9,     4.2,    22.7,     6.1,    13.5,
709,1988-06-09,,     0.2,    36.9,     4.4,    21.6,     4.1,    12.5,
709,1988-06-10,,     0.2,    36.9,     9.2,    22.7,     3.8,    12.0,
709,1988-06-11,,     0.2,    36.9,     7.5,    12.4,     6.4,     8.7,
709,1988-06-12,,     0.0,    36.9,     2.7,    18.7,     4.5,    10.1,
709,1988-06-13,,     0.0,    36.9,     2.6,     7.9,     1.8,     3.5,
709,1988-06-14,,     0.0,    36.9,     0.2,    15.1,     2.2,     6.5,
709,1988-06-15,,     0.0,    36.9,     5.4,    18.2,     0.0,     8.8,
709,1988-06-16,,     0.0,    36.9,     2.8,    21.5,     4.8,    11.9,
709,1988-06-17,,     0.0,    36.9,     4.5,    22.6,     2.6,    12.2,
709,1988-06-18,,     0.0,    36.9,     5.3,    20.9,     3.6,    12.7,
709,1988-06-19,,     0.0,    36.9,     5.9,    21.8,     4.9,    13.3,
709,1988-06-20,,     0.0,    36.9,     8.3,    25.0,     5.2,    13.8,
709,1988-06-21,,     0.0,    36.9,     8.9,    24.4,     7.0,    14.9,
709,1988-06-22,,     0.0,    36.9,     7.2,    26.0,     7.9,    15.7,
709,1988-06-23,,     0.0,    36.9,     6.2,    26.3,     6.4,    13.9,
709,1988-06-24,,     0.0,    36.9,     7.1,    26.5,     5.9,    15.8,
709,1988-06-25,,     0.0,    36.9,     9.1,    27.9,     7.0,    16.2,
709,1988-06-26,,     0.0,    36.9,     8.8,    13.9,     8.7,    10.9,
709,1988-06-27,,     0.0,    36.9,     7.5,    24.3,     8.8,    13.9,
709,1988-06-28,,     0.0,    37.1,     6.7,    24.4,     7.5,    13.1,
709,1988-06-29,,     0.0,    37.4,     8.5,    20.5,     6.5,    10.6,
709,1988-06-30,,     0.0,    37.5,     4.2,    17.6,     5.0,    10.5,
709,1988-07-01,,     0.0,    37.6,     3.9,    20.9,     3.6,    10.8,
709,1988-07-02,,     0.0,    37.6,     7.9,    24.9,     3.0,    13.6,
709,1988-07-03,,     0.0,    37.6,     6.0,    25.2,     6.7,    13.6,
709,1988-07-04,,     0.0,    37.6,     7.1,    13.5,     6.0,     8.1,
709,1988-07-05,,     0.0,    37.6,     4.6,    18.2,     6.8,    11.1,
709,1988-07-06,,     0.0,    37.8,     8.5,    23.2,     4.4,    12.1,
709,1988-07-07,,     0.0,    37.9,     7.1,    12.6,     7.9,    10.2,
709,1988-07-08,,     0.0,    37.9,     7.4,    22.1,     6.9,    14.2,
709,1988-07-09,,     0.0,    38.0,     6.9,    23.7,     6.9,    14.5,
709,1988-07-10,,     0.0,    38.0,     8.9,    24.1,     6.9,    13.8,
709,1988-07-11,,     0.0,    38.0,     3.9,    21.9,     7.2,    12.4,
709,1988-07-12,,     0.0,    38.0,     6.2,    22.6,     3.9,    12.4,
709,1988-07-13,,     0.0,    38.0,     7.1,    23.1,     6.0,    14.2,
709,1988-07-14,,     0.0,    38.0,     7.9,    25.3,     6.5,    15.7,
709,1988-07-15,,     0.0,    38.0,    10.2,    28.2,     7.7,    16.3,
709,1988-07-16,,     0.0,    38.0,     5.5,    27.7,     9.3,    15.4,
709,1988-07-17,,     0.0,    38.0,     7.1,    11.7,     5.5,     7.3,
709,1988-07-18,,     0.0,    38.0,     5.3,    25.5,     7.0,    14.6,
709,1988-07-19,,     0.0,    38.0,     6.5,    25.5,     5.2,    14.5,
709,1988-07-20,,     0.0,    38.0,     2.8,    20.8,     5.0,    11.2,
709,1988-07-21,,     0.0,    38.0,     6.2,    22.5,     2.8,    11.8,
709,1988-07-22,,     0.0,    38.0,     9.6,    25.9,     4.6,    15.0,
709,1988-07-23,,     0.0,    38.0,    10.3,    27.1,     9.0,    16.6,
709,1988-07-24,,     0.0,    38.0,     8.0,    26.2,     8.3,    14.8,
709,1988-07-25,,     0.0,    38.0,     9.3,    27.9,     6.5,    15.9,
709,1988-07-26,,     0.0,    38.0,     9.7,    28.5,     9.1,    17.1,
709,1988-07-27,,     0.0,    38.0,     6.4,    26.8,     9.4,    14.8,
709,1988-07-28,,     0.0,    38.0,     7.6,    23.5,     5.9,    12.9,
709,1988-07-29,,     0.0,    38.0,     5.5,    20.9,     6.9,    12.4,
709,1988-07-30,,     0.0,    38.0,     6.6,    22.3,     4.9,    12.1,
709,1988-07-31,,     0.0,    38.0,     9.1,    23.9,     6.4,    13.4,
709,1988-08-01,,     0.0,    38.0,     8.4,    24.3,     6.7,    13.3,
709,1988-08-02,,     0.0,    38.0,     4.4,    22.3,     5.1,    12.3,
709,1988-08-03,,     0.0,    38.0,     7.8,    26.4,     4.4,    14.5,
709,1988-08-04,,     0.0,    38.0,     6.1,    20.7,     7.2,    12.8,
709,1988-08-05,,     0.0,    38.0,     5.2,     7.1,     5.7,     6.5,
