

Colorado (PST) SNOTEL Site Rabbit Ears - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Jul 27 08:27:06 GMT-08:00 2018. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
709,2013-12-03,,     6.9,    11.7,    -1.1,    10.4,    -2.7,    -1.4,      26,
709,2013-12-04,,     7.3,    12.0,   -10.4,    -0.7,   -10.4,    -4.7,      29,
709,2013-12-05,,     7.4,    12.8,   -23.8,    -9.6,   -25.3,   -19.1,      33,
709,2013-12-06,,     7.4,    12.9,   -22.9,   -10.6,   -27.3,   -21.3,      32,
709,2013-12-07,,     7.4,    12.9,   -14.5,    -2.6,   -23.5,   -18.4,      31,
709,2013-12-08,,     7.6,    12.9,   -11.8,    -5.1,   -15.4,   -12.0,      30,
709,2013-12-09,,     8.0,    13.3,   -19.8,    -3.4,   -19.8,   -16.1,      36,
709,2013-12-10,,     8.0,    13.4,   -17.0,   -13.2,   -22.1,   -19.4,      35,
709,2013-12-11,,     8.1,    13.4,   -13.0,    -7.8,   -18.6,   -12.5,      34,
709,2013-12-12,,     8.1,    13.4,   -10.3,    -1.9,   -15.6,   -10.3,      34,
709,2013-12-13,,     8.1,    13.4,    -7.3,     6.9,   -12.2,    -5.5,      33,
709,2013-12-14,,     8.1,    13.4,    -9.3,    12.7,    -9.3,    -7.3,      33,
709,2013-12-15,,     8.2,    13.4,    -7.3,    15.0,   -10.1,    -8.1,      33,
709,2013-12-16,,     8.2,    13.4,    -1.8,    15.9,    -7.4,    -3.9,      33,
709,2013-12-17,,     8.2,    13.4,    -2.4,    11.0,    -3.2,    -0.9,      33,
709,2013-12-18,,     8.2,    13.4,    -1.3,     5.3,    -6.2,    -1.8,      33,
709,2013-12-19,,     8.2,    13.4,     1.4,-99.9,    -3.0,     0.5,      33,
709,2013-12-20,,     8.2,    13.4,    -3.9,    17.7,    -8.8,     0.1,      33,
709,2013-12-21,,     8.2,    13.6,   -11.8,    11.3,   -11.9,    -8.0,      34,
709,2013-12-22,,     8.3,    13.9,   -10.4,    -8.3,   -15.9,   -10.2,      40,
709,2013-12-23,,     9.0,    14.6,    -7.9,     0.8,   -11.2,    -9.2,      45,
709,2013-12-24,,     9.5,    14.9,    -4.5,     7.1,   -10.4,    -6.1,      48,
709,2013-12-25,,    10.1,    15.5,   -11.7,    10.0,   -11.8,    -6.6,      51,
709,2013-12-26,,    10.1,    15.6,   -10.6,    25.7,   -17.2,    -9.9,      43,
709,2013-12-27,,    10.1,    15.6,    -9.0,    25.6,   -15.3,    -7.5,      42,
709,2013-12-28,,    10.2,    15.6,    -6.0,     6.3,    -9.8,    -4.4,      41,
709,2013-12-29,,    10.3,    15.6,    -7.1,     1.2,   -11.9,    -4.0,      41,
709,2013-12-30,,    10.4,    15.7,    -9.1,    13.0,   -12.0,    -9.5,      40,
709,2013-12-31,,    10.5,    15.7,    -5.9,     5.5,    -9.1,    -7.0,      40,
709,2014-01-01,,    10.9,    15.8,    -3.7,    -2.5,    -5.9,    -4.0,      42,
709,2014-01-02,,    11.4,    16.5,   -10.4,    10.0,   -10.4,    -6.7,      46,
709,2014-01-03,,    11.4,    16.5,    -6.6,    24.0,   -12.2,    -6.5,      45,
709,2014-01-04,,    11.5,    16.5,    -5.0,-99.9,    -7.9,    -3.5,      43,
709,2014-01-05,,    12.4,    17.5,   -14.5,     8.9,   -14.5,   -10.8,      57,
709,2014-01-06,,    12.8,    17.8,   -16.8,    -2.5,   -19.8,   -16.0,      55,
709,2014-01-07,,    12.9,    18.0,   -10.9,    22.3,   -20.4,   -12.0,      52,
709,2014-01-08,,    13.2,    18.0,    -6.2,    23.9,   -13.3,    -7.0,      51,
709,2014-01-09,,    13.4,    18.1,    -5.7,     6.3,    -9.7,    -5.4,      51,
709,2014-01-10,,    14.0,    18.8,   -11.0,    14.9,   -15.6,    -6.4,      60,
709,2014-01-11,,    15.1,    19.7,    -6.1,     6.8,   -17.8,    -8.8,      65,
709,2014-01-12,,    15.2,    19.7,    -1.8,-99.9,   -13.6,    -2.9,      60,
709,2014-01-13,,    16.0,    20.7,   -10.4,     4.6,   -10.4,    -7.6,      62,
709,2014-01-14,,    16.4,    21.0,    -6.1,     9.4,   -11.4,    -7.2,      63,
709,2014-01-15,,    16.6,    21.2,    -7.4,     9.0,   -10.9,    -6.4,      65,
709,2014-01-16,,    16.7,    21.3,    -6.7,     5.0,    -8.0,    -5.4,      65,
709,2014-01-17,,    16.7,    21.3,    -7.9,    17.3,   -12.4,    -6.6,      61,
709,2014-01-18,,    16.8,    21.4,    -7.4,-99.9,    -8.6,    -5.5,      59,
709,2014-01-19,,    16.8,    21.4,    -6.8,    16.2,   -12.4,    -5.8,      59,
709,2014-01-20,,    16.9,    21.4,    -5.1,-99.9,   -10.9,    -3.7,      58,
709,2014-01-21,,    16.9,    21.4,    -8.9,    10.8,    -9.2,    -4.6,      58,
709,2014-01-22,,    16.9,    21.4,    -5.9,-99.9,    -9.4,    -4.6,      57,
709,2014-01-23,,    16.9,    21.4,    -7.3,    26.3,   -10.7,    -5.1,      56,
709,2014-01-24,,    16.9,    21.4,   -13.0,     1.5,   -13.4,    -9.6,      55,
709,2014-01-25,,    17.0,    21.4,    -6.4,     8.5,   -14.0,    -7.4,      55,
709,2014-01-26,,    17.1,    21.4,    -4.2,    11.0,    -9.6,    -2.8,      54,
709,2014-01-27,,    17.1,    21.4,    -5.7,    21.1,    -7.4,    -3.6,      53,
709,2014-01-28,,    17.1,    21.4,   -14.4,     6.5,   -14.4,    -8.2,      53,
709,2014-01-29,,    17.2,    21.4,   -10.1,    -0.9,   -19.6,   -13.7,      55,
709,2014-01-30,,    17.6,    21.5,    -4.0,    14.2,   -10.0,    -4.7,      56,
709,2014-01-31,,    19.2,    22.2,    -6.7,     6.7,   -10.0,    -5.5,      69,
709,2014-02-01,,    19.3,    23.2,    -9.5,    -4.9,    -9.5,    -7.5,      70,
709,2014-02-02,,    19.5,    23.7,   -12.6,     1.6,   -13.0,   -11.2,      72,
709,2014-02-03,,    19.5,    23.8,   -12.8,    12.3,   -16.5,   -11.4,      72,
709,2014-02-04,,    19.5,    23.8,   -10.3,    15.4,   -12.7,    -9.6,      70,
709,2014-02-05,,    19.7,    24.2,   -19.3,    -6.7,   -19.3,   -12.2,      73,
709,2014-02-06,,    19.8,    24.4,   -12.8,    -7.1,   -19.8,   -14.8,      69,
709,2014-02-07,,    20.1,    24.6,    -8.3,     1.9,   -13.3,   -10.3,      72,
709,2014-02-08,,    20.6,    25.0,    -6.5,    -5.1,   -12.8,    -6.7,      74,
709,2014-02-09,,    21.3,    25.3,    -1.9,    12.2,    -9.0,    -3.9,      75,
709,2014-02-10,,    22.4,    26.2,    -3.8,     6.3,    -3.9,    -2.2,      79,
709,2014-02-11,,    22.7,    26.5,    -7.2,    13.8,    -9.5,    -4.2,      78,
709,2014-02-12,,    22.8,    26.5,    -6.6,    12.7,   -11.4,    -6.4,      77,
709,2014-02-13,,    23.1,    26.5,    -1.9,-99.9,    -7.7,    -4.2,      77,
709,2014-02-14,,    23.3,    26.5,    -3.4,    19.0,    -8.8,    -1.5,      76,
709,2014-02-15,,    23.5,    26.5,     0.4,    11.9,    -6.4,    -2.6,      75,
709,2014-02-16,,    23.5,    26.5,     0.2,    21.9,    -0.1,     1.1,      74,
709,2014-02-17,,    23.9,    27.2,    -9.3,     4.7,   -14.2,    -0.8,      75,
709,2014-02-18,,    24.0,    27.4,    -0.5,     9.6,   -11.4,    -4.2,      74,
709,2014-02-19,,    24.1,    27.5,    -4.2,    20.3,    -4.4,    -1.5,      73,
709,2014-02-20,,    24.9,    28.5,   -11.9,    10.2,   -11.9,    -3.8,      77,
709,2014-02-21,,    25.0,    28.6,   -10.0,     4.8,   -14.1,   -11.7,      79,
709,2014-02-22,,    25.1,    28.6,    -7.3,     2.5,   -10.2,    -7.0,      77,
709,2014-02-23,,    25.3,    28.6,    -5.9,     3.6,   -10.4,    -6.0,      77,
709,2014-02-24,,    25.4,    28.6,    -2.5,    13.2,    -8.5,    -2.9,      76,
709,2014-02-25,,    25.6,    28.6,    -0.7,    26.5,    -5.7,     0.3,      74,
709,2014-02-26,,    25.6,    28.7,    -5.0,    17.6,    -8.4,    -1.0,      74,
709,2014-02-27,,    25.7,    28.7,    -1.9,     3.4,    -7.9,    -3.3,      72,
709,2014-02-28,,    26.2,    29.2,    -1.8,     3.7,    -3.1,    -0.7,      76,
709,2014-03-01,,    27.0,    29.6,     0.3,    18.1,    -3.7,    -2.1,      79,
709,2014-03-02,,    27.3,    29.8,    -3.2,    16.6,    -5.7,    -0.4,      78,
709,2014-03-03,,    27.3,    29.9,    -2.4,    12.0,    -8.1,    -2.2,      77,
709,2014-03-04,,    27.4,    30.0,    -3.4,    31.9,    -8.0,    -0.8,      77,
709,2014-03-05,,    28.0,    30.6,    -3.5,    19.8,    -4.1,    -0.7,      80,
709,2014-03-06,,    28.0,    30.6,    -4.2,    30.7,   -10.4,    -2.6,      79,
709,2014-03-07,,    28.3,    30.6,    -0.2,-99.9,    -5.7,     0.7,      77,
709,2014-03-08,,    29.3,    31.8,    -8.9,    17.7,    -8.9,    -3.0,      83,
709,2014-03-09,,    29.3,    31.8,    -8.5,    28.7,   -15.0,    -5.1,      82,
709,2014-03-10,,    29.4,    31.8,    -2.3,     7.4,   -10.4,    -1.9,      81,
709,2014-03-11,,    29.5,    31.8,    -1.3,    18.1,    -3.4,     3.0,      79,
709,2014-03-12,,    30.3,    32.9,   -14.9,    -1.3,   -16.4,    -7.0,      83,
709,2014-03-13,,    30.5,    32.9,    -7.4,-99.9,   -18.9,    -7.7,      84,
709,2014-03-14,,    30.6,    32.9,    -5.1,     5.2,    -7.6,    -1.9,      83,
709,2014-03-15,,    30.7,    32.9,    -2.4,     8.8,   -11.8,    -1.8,      82,
709,2014-03-16,,    30.8,    32.9,    -7.8,-99.9,   -15.6,    -4.7,      81,
709,2014-03-17,,    31.0,    32.9,    -1.0,    34.3,   -13.6,    -1.7,      81,
709,2014-03-18,,    31.1,    32.9,    -8.5,    19.4,   -15.5,    -1.4,      82,
709,2014-03-19,,    31.9,    33.7,   -11.2,    14.1,   -15.8,    -7.7,      89,
709,2014-03-20,,    32.0,    33.7,    -8.2,    12.2,   -13.6,    -6.2,      87,
709,2014-03-21,,    32.1,    33.8,    -3.2,-99.9,    -9.2,    -2.1,      85,
709,2014-03-22,,    32.2,    33.8,    -0.4,    13.0,    -9.4,    -0.4,      83,
709,2014-03-23,,    32.7,    34.3,    -8.6,    17.1,   -14.9,    -4.7,      89,
709,2014-03-24,,    32.8,    34.4,    -4.8,     4.6,    -9.7,    -3.1,      87,
709,2014-03-25,,    32.9,    34.4,    -4.6,    28.7,   -11.1,    -1.1,      85,
709,2014-03-26,,    33.1,    34.5,     1.0,    20.8,    -6.7,     1.6,      82,
709,2014-03-27,,    33.6,    34.5,    -2.9,    35.4,    -9.8,     1.6,      87,
709,2014-03-28,,    34.4,    35.3,    -6.1,    28.9,   -10.4,    -3.5,      91,
709,2014-03-29,,    34.5,    35.5,    -6.6,    26.1,   -13.2,    -5.1,      89,
709,2014-03-30,,    34.6,    35.6,     2.9,    26.5,   -12.7,     0.1,      87,
709,2014-03-31,,    35.3,    36.4,    -4.2,    27.1,    -6.0,     2.3,      91,
709,2014-04-01,,    35.8,    37.0,    -3.5,    17.0,    -6.7,    -4.2,      91,
709,2014-04-02,,    36.1,    37.3,    -5.3,-99.9,    -6.6,    -2.1,      92,
709,2014-04-03,,    36.7,    37.9,    -5.5,    10.9,   -12.0,    -3.9,      96,
709,2014-04-04,,    36.8,    38.0,    -8.9,    -0.7,   -15.2,    -5.4,      94,
709,2014-04-05,,    36.8,    38.0,    -4.7,     2.6,   -15.8,    -3.8,      93,
709,2014-04-06,,    37.0,    38.2,    -2.6,-99.9,    -6.9,    -1.4,      91,
709,2014-04-07,,    37.8,    39.0,    -3.5,-99.9,    -4.3,    -2.8,      96,
709,2014-04-08,,    38.0,    39.3,    -1.7,    20.6,   -12.0,    -1.9,      96,
709,2014-04-09,,    38.3,    39.6,     1.3,    13.0,    -9.9,     2.0,      93,
709,2014-04-10,,    38.1,    39.6,     2.5,-99.9,     0.5,     6.7,      90,
709,2014-04-11,,    37.8,    39.6,     0.2,    11.2,    -6.4,     5.0,      87,
709,2014-04-12,,    37.8,    39.6,     4.9,    29.4,    -7.2,     6.2,      84,
709,2014-04-13,,    37.8,    39.6,     0.5,    22.7,    -2.8,     5.9,      84,
709,2014-04-14,,    38.5,    40.3,   -13.7,     1.8,   -13.7,    -4.5,      94,
709,2014-04-15,,    38.5,    40.3,    -8.1,    -1.4,   -18.6,    -8.7,      91,
709,2014-04-16,,    38.6,    40.3,    -1.2,     6.7,    -8.1,    -0.3,      86,
709,2014-04-17,,    38.6,    40.3,    -3.8,     3.9,    -5.4,    -1.1,      86,
709,2014-04-18,,    38.6,    40.3,     1.1,     9.5,    -5.9,     2.0,      84,
709,2014-04-19,,    38.6,    40.4,     5.0,    14.5,    -0.7,     7.4,      83,
709,2014-04-20,,    38.2,    40.5,    -0.4,    25.5,    -0.4,     5.1,      81,
709,2014-04-21,,    37.9,    40.5,     0.3,    21.6,    -5.1,     3.8,      80,
709,2014-04-22,,    37.4,    40.5,     5.1,-99.9,    -8.0,     5.9,      78,
709,2014-04-23,,    36.7,    40.5,     5.5,    28.8,    -1.6,     8.5,      76,
709,2014-04-24,,    36.9,    41.0,    -5.9,     5.8,    -5.9,    -0.8,      78,
709,2014-04-25,,    36.9,    41.0,     0.3,    27.9,    -6.7,     1.0,      77,
709,2014-04-26,,    36.4,    41.0,     6.2,    32.8,    -0.5,     7.2,      75,
709,2014-04-27,,    36.3,    41.4,    -1.6,-99.9,    -5.1,     4.6,      78,
709,2014-04-28,,    36.6,    42.0,    -4.5,     0.4,   -10.8,    -3.0,      80,
709,2014-04-29,,    36.8,    42.0,    -5.2,     0.6,    -5.8,    -4.2,      80,
709,2014-04-30,,    37.4,    42.7,    -4.9,     1.9,    -7.2,    -3.9,      83,
709,2014-05-01,,    37.4,    42.8,    -7.5,     2.4,    -7.7,    -3.2,      82,
709,2014-05-02,,    37.4,    42.8,     0.5,    40.8,    -9.2,     0.3,      78,
709,2014-05-03,,    37.1,    42.8,     3.2,    36.4,    -0.6,     6.0,      76,
709,2014-05-04,,    36.3,    42.8,    10.4,    34.9,     0.3,     9.8,      73,
709,2014-05-05,,    34.8,    42.8,     7.2,-99.9,     1.2,    11.4,      71,
709,2014-05-06,,    34.0,    42.8,     8.7,-99.9,    -0.5,     9.9,      69,
709,2014-05-07,,    33.2,    42.8,     3.4,-99.9,    -8.3,     6.9,      67,
709,2014-05-08,,    32.4,    42.8,    -0.8,-99.9,   -21.7,     1.2,      66,
709,2014-05-09,,    32.5,    43.0,    -0.7,    31.6,   -14.9,    -2.9,      66,
709,2014-05-10,,    32.9,    43.1,     0.1,    37.7,    -9.4,     0.9,      67,
709,2014-05-11,,    33.3,    43.5,    -1.1,     4.3,   -11.0,     1.3,      72,
709,2014-05-12,,    33.8,    44.4,    -5.7,    25.6,   -10.0,    -3.1,      74,
709,2014-05-13,,    34.0,    44.5,    -7.5,     1.7,   -18.6,    -5.1,      70,
709,2014-05-14,,    34.0,    44.5,    -6.5,    23.1,   -17.2,    -8.0,      69,
709,2014-05-15,,    34.0,    44.5,    -0.4,     4.4,   -21.3,    -6.7,      68,
709,2014-05-16,,    33.7,    44.5,     3.7,    33.7,-99.9,     2.7,      68,
709,2014-05-17,,    33.3,    44.5,     2.1,-99.9,   -12.6,     5.0,      67,
709,2014-05-18,,    32.2,    44.6,     4.9,-99.9,    -9.6,     6.0,      63,
709,2014-05-19,,    30.4,    44.6,    10.1,-99.9,   -18.0,    10.4,      59,
709,2014-05-20,,    28.7,    44.7,     3.5,-99.9,    -4.2,     9.9,      56,
709,2014-05-21,,    26.8,    44.7,     6.2,    30.0,   -11.0,     7.2,      53,
709,2014-05-22,,    25.7,    44.7,     5.5,-99.9,    -5.0,     8.2,      51,
709,2014-05-23,,    24.6,    44.7,     5.0,    15.4,     3.5,     8.7,      49,
709,2014-05-24,,    24.0,    44.9,     3.9,-99.9,    -1.3,     7.8,      47,
709,2014-05-25,,    23.2,    45.1,     2.3,-99.9,    -6.1,     5.6,      46,
709,2014-05-26,,    22.5,    45.4,     1.5,    36.5,   -10.9,     4.3,      44,
709,2014-05-27,,    20.7,    45.5,     6.8,-99.9,    -7.7,     7.5,      41,
709,2014-05-28,,    18.6,    45.5,     9.9,-99.9,     0.5,    11.2,      37,
709,2014-05-29,,    16.5,    45.5,    10.3,    41.2,     5.2,    13.6,      33,
709,2014-05-30,,    14.8,    45.5,     7.2,-99.9,     1.2,    12.6,      29,
709,2014-05-31,,    14.1,    45.6,     4.1,    32.7,    -3.0,     7.2,      29,
709,2014-06-01,,    12.6,    45.6,     8.4,    16.1,     1.9,     9.0,      26,
709,2014-06-02,,    10.3,    45.6,     5.1,    34.9,     2.0,    11.2,      22,
709,2014-06-03,,     8.2,    45.6,     7.6,-99.9,    -1.3,    10.7,      19,
709,2014-06-04,,     5.5,    45.6,     6.9,    26.3,     5.6,    13.5,      15,
709,2014-06-05,,     3.3,    45.6,     3.3,    19.1,     2.6,    11.3,      11,
709,2014-06-06,,     1.7,    45.6,     4.3,    23.5,     2.5,    10.3,       7,
709,2014-06-07,,     0.8,    45.6,     5.1,-99.9,    -1.3,    10.8,       3,
709,2014-06-08,,     0.0,    45.6,     6.6,-99.9,     3.4,    10.9,       0,
709,2014-06-09,,     0.0,    46.2,     0.0,    27.3,     0.0,     4.0,       0,
709,2014-06-10,,     0.0,    46.2,     4.3,-99.9,    -8.4,     5.4,       0,
709,2014-06-11,,     0.0,    46.2,     9.1,    38.5,    -1.1,    10.5,       0,
709,2014-06-12,,     0.0,    46.2,     6.5,    37.7,     1.4,    11.2,       0,
709,2014-06-13,,     0.0,    46.2,     9.4,    21.2,     2.5,    10.7,       0,
709,2014-06-14,,     0.0,    46.2,     8.5,    19.4,     7.5,    13.9,       0,
709,2014-06-15,,     0.0,    46.3,     1.0,    10.8,     1.0,     6.7,       0,
709,2014-06-16,,     0.0,    46.3,    11.7,    13.2,     0.1,     7.2,       0,
709,2014-06-17,,     0.0,    46.3,    12.0,    16.7,     5.7,    12.4,       0,
709,2014-06-18,,     0.0,    46.3,     0.3,    40.7,    -1.0,    11.8,       0,
709,2014-06-19,,     0.0,    46.3,     1.3,    41.4,    -0.6,     5.5,       0,
709,2014-06-20,,     0.0,    46.3,     6.9,    45.9,    -0.8,     7.2,       0,
709,2014-06-21,,     0.0,    46.3,     9.0,    30.1,     3.2,    11.8,       0,
709,2014-06-22,,     0.0,    46.3,     7.1,    31.0,     1.7,    12.8,       0,
709,2014-06-23,,     0.0,    46.3,     6.0,    25.0,     5.4,    11.1,       0,
709,2014-06-24,,     0.0,    46.3,     5.8,-99.9,     4.2,    11.6,       0,
709,2014-06-25,,     0.0,    46.3,    11.7,    37.9,     0.2,    12.3,       0,
709,2014-06-26,,     0.0,    46.3,    11.2,-99.9,     9.3,    15.4,       0,
709,2014-06-27,,     0.0,    46.3,    10.6,    30.1,     7.2,    15.9,       0,
709,2014-06-28,,     0.0,    46.3,     5.4,    41.0,     1.5,     8.0,       0,
709,2014-06-29,,     0.0,    46.5,     7.2,    37.5,     4.5,     9.8,       0,
709,2014-06-30,,     0.0,    46.5,    10.1,    40.7,     5.5,    14.2,       0,
709,2014-07-01,,     0.0,    46.5,     5.8,    46.6,     4.5,    13.8,       0,
709,2014-07-02,,     0.0,    46.5,     7.2,-99.9,     0.6,    11.6,       0,
709,2014-07-03,,     0.0,    46.5,    10.3,    29.2,     4.3,    13.4,       0,
709,2014-07-04,,     0.0,    46.5,    14.0,-99.9,     7.0,    15.7,       0,
709,2014-07-05,,     0.0,    46.6,     6.5,    47.1,     4.6,    12.9,       0,
709,2014-07-06,,     0.0,    46.7,    11.1,    40.5,     4.6,    13.8,       0,
709,2014-07-07,,     0.0,    46.7,    12.8,-99.9,     4.3,    17.2,       0,
709,2014-07-08,,     0.0,    46.7,    11.9,    44.3,     7.8,    17.5,       0,
709,2014-07-09,,     0.0,    46.7,    13.0,    38.4,     7.3,    16.2,       0,
709,2014-07-10,,     0.0,    46.7,    10.8,    41.2,     9.0,    15.6,       0,
709,2014-07-11,,     0.0,    46.7,    10.4,-99.9,     4.7,    15.2,       0,
709,2014-07-12,,     0.0,    46.7,     9.6,-99.9,    -1.4,    14.1,       0,
709,2014-07-13,,     0.0,    46.9,    10.9,    36.2,     6.5,    14.4,       0,
709,2014-07-14,,     0.0,    46.9,    11.1,-99.9,     8.7,    15.6,       0,
709,2014-07-15,,     0.0,    46.9,    11.1,    22.8,     3.6,    15.4,       0,
709,2014-07-16,,     0.0,    46.9,    11.5,    30.6,    -0.3,    13.2,       0,
709,2014-07-17,,     0.0,    47.0,     6.7,-99.9,     1.4,    11.3,       0,
